,time,tagID,x,y,z,quality
0,2021-09-06 00:00:00.000,tag1,2.564130171891632,4.338362076303115,0.0,0
1,2021-09-06 00:00:00.100,tag1,2.682981682001005,4.186421228589714,0.0,0
2,2021-09-06 00:00:00.200,tag1,2.505364469873508,4.2103055761012955,0.0,0
3,2021-09-06 00:00:00.300,tag1,2.613577302181075,4.18323808857824,0.0,0
4,2021-09-06 00:00:00.400,tag1,2.48706294361966,4.205959420487027,0.0,0
5,2021-09-06 00:00:00.500,tag1,2.403981777799967,4.282284857056091,0.0,0
6,2021-09-06 00:00:00.600,tag1,2.85783132502815,4.253238825582071,0.0,0
7,2021-09-06 00:00:00.700,tag1,2.3941858443232156,4.233068079403981,0.0,0
8,2021-09-06 00:00:00.800,tag1,2.2933500676093286,4.185409326882148,0.0,0
9,2021-09-06 00:00:00.900,tag1,2.4434766043048337,4.223774276348408,0.0,0
10,2021-09-06 00:00:01.000,tag1,2.4908517846914426,4.151612916289664,0.0,0
11,2021-09-06 00:00:01.100,tag1,2.3699256779101,4.153656019672098,0.0,0
12,2021-09-06 00:00:01.200,tag1,2.2460743005894406,4.166206078613516,0.0,0
13,2021-09-06 00:00:01.300,tag1,2.239210893362396,4.1699022690249485,0.0,0
14,2021-09-06 00:00:01.400,tag1,2.961833510360476,4.205646779304733,0.0,0
15,2021-09-06 00:00:01.500,tag1,2.251953402478323,4.329295838363895,0.0,0
16,2021-09-06 00:00:01.600,tag1,2.37241729525062,4.364015673019918,0.0,0
17,2021-09-06 00:00:01.700,tag1,2.730844000372374,4.017113082803372,0.0,0
18,2021-09-06 00:00:01.800,tag1,2.6989930825790287,4.091506695820206,0.0,0
19,2021-09-06 00:00:01.900,tag1,2.5997491840300606,4.159937723704642,0.0,0
20,2021-09-06 00:00:02.000,tag1,2.3725055021598105,4.183877706608476,0.0,0
21,2021-09-06 00:00:02.100,tag1,2.720896993075245,4.277983519047557,0.0,0
22,2021-09-06 00:00:02.200,tag1,2.2484539290374714,4.296899569872138,0.0,0
23,2021-09-06 00:00:02.300,tag1,2.4878248364289197,4.298429812237536,0.0,0
24,2021-09-06 00:00:02.400,tag1,2.4115950967869866,4.403032140303304,0.0,0
25,2021-09-06 00:00:02.500,tag1,2.7230622175754187,4.527315067670858,0.0,0
26,2021-09-06 00:00:02.600,tag1,2.3025415012689123,4.45285878487604,0.0,0
27,2021-09-06 00:00:02.700,tag1,2.5730910252054526,4.678644197566964,0.0,0
28,2021-09-06 00:00:02.800,tag1,2.4566014224290242,4.4915883315110285,0.0,0
29,2021-09-06 00:00:02.900,tag1,2.6277216101747447,4.459822437920429,0.0,0
30,2021-09-06 00:00:03.000,tag1,2.3664127566495,4.711574354213601,0.0,0
31,2021-09-06 00:00:03.100,tag1,2.800220302400819,4.583194561279086,0.0,0
32,2021-09-06 00:00:03.200,tag1,2.3922668007460683,4.665745505409769,0.0,0
33,2021-09-06 00:00:03.300,tag1,2.7088293072224654,4.785448228062464,0.0,0
34,2021-09-06 00:00:03.400,tag1,2.371594013327497,5.011919229950398,0.0,0
35,2021-09-06 00:00:03.500,tag1,2.2358784763435304,4.871624203797151,0.0,0
36,2021-09-06 00:00:03.600,tag1,2.5206454572227495,4.814042321654038,0.0,0
37,2021-09-06 00:00:03.700,tag1,2.6373732107902716,4.968316828957075,0.0,0
38,2021-09-06 00:00:03.800,tag1,2.918825119245075,4.916611059287878,0.0,0
39,2021-09-06 00:00:03.900,tag1,2.726711907101282,4.7687997989724575,0.0,0
40,2021-09-06 00:00:04.000,tag1,2.310147760541422,4.931727579563114,0.0,0
41,2021-09-06 00:00:04.100,tag1,2.3305247042260278,5.155161320102734,0.0,0
42,2021-09-06 00:00:04.200,tag1,2.7867443314618394,5.083584694773187,0.0,0
43,2021-09-06 00:00:04.300,tag1,2.287172768838861,5.1829918773473835,0.0,0
44,2021-09-06 00:00:04.400,tag1,2.4668349467543287,5.126502400883082,0.0,0
45,2021-09-06 00:00:04.500,tag1,2.1874317334742774,5.210424461153514,0.0,0
46,2021-09-06 00:00:04.600,tag1,2.7739865550526766,5.372084224551147,0.0,0
47,2021-09-06 00:00:04.700,tag1,2.279432736614992,5.306314944983493,0.0,0
48,2021-09-06 00:00:04.800,tag1,2.7031905940496057,5.291183199129404,0.0,0
49,2021-09-06 00:00:04.900,tag1,2.4040262798562675,5.411076196551439,0.0,0
