,time,tagID,x,y,z,quality
0,2021-09-06 00:00:00.000,tag1,2.308857307699357,4.110481645990304,0.0,0
1,2021-09-06 00:00:00.100,tag1,2.298053656209759,4.358318679163975,0.0,0
2,2021-09-06 00:00:00.200,tag1,2.4822150783093173,4.206715465058085,0.0,0
3,2021-09-06 00:00:00.300,tag1,2.3831492318764043,4.169467585359852,0.0,0
4,2021-09-06 00:00:00.400,tag1,2.66717773945741,4.033537079688161,0.0,0
5,2021-09-06 00:00:00.500,tag1,2.3364349686150843,4.273112957397907,0.0,0
6,2021-09-06 00:00:00.600,tag1,2.5522952754615127,4.327554685309772,0.0,0
7,2021-09-06 00:00:00.700,tag1,2.9081982344422546,4.117012267318522,0.0,0
8,2021-09-06 00:00:00.800,tag1,2.4483198875827776,3.979576361508449,0.0,0
9,2021-09-06 00:00:00.900,tag1,2.6870590130550274,4.099708158198807,0.0,0
10,2021-09-06 00:00:01.000,tag1,2.5184431287044813,4.265886728155287,0.0,0
11,2021-09-06 00:00:01.100,tag1,2.7124552767519075,4.315948194726473,0.0,0
12,2021-09-06 00:00:01.200,tag1,2.4448907313991244,4.285555807327864,0.0,0
13,2021-09-06 00:00:01.300,tag1,2.5029058280802188,4.267778350456366,0.0,0
14,2021-09-06 00:00:01.400,tag1,2.2950767661226603,4.115461561060583,0.0,0
15,2021-09-06 00:00:01.500,tag1,2.6831244065182056,4.110681688495068,0.0,0
16,2021-09-06 00:00:01.600,tag1,2.3336392990388024,4.279573643213382,0.0,0
17,2021-09-06 00:00:01.700,tag1,2.876273302371406,4.30291753499875,0.0,0
18,2021-09-06 00:00:01.800,tag1,2.7465891788996473,4.2594328608692,0.0,0
19,2021-09-06 00:00:01.900,tag1,2.556495888301434,4.112377559804749,0.0,0
20,2021-09-06 00:00:02.000,tag1,2.112882724303544,4.216042744189341,0.0,0
21,2021-09-06 00:00:02.100,tag1,2.275231104783348,4.192987531560214,0.0,0
22,2021-09-06 00:00:02.200,tag1,2.344184541424411,4.259368408705388,0.0,0
23,2021-09-06 00:00:02.300,tag1,2.487375962503648,4.403302204198946,0.0,0
24,2021-09-06 00:00:02.400,tag1,2.4180511270318283,4.321018053882511,0.0,0
